InputTransactionIndex,OutputTransactionIndex,Value,BackFlowProbability 
292595114,292822381,26816,0.0243714464366
291174830,292822381,26829,0.0243832613532
291188530,292822381,26852,0.0244041646672
291180340,292822381,26844,0.0243968939493
291544374,292822381,26819,0.0243741729558
292262495,292822381,26832,0.0243859878724
291115103,292822381,26845,0.024397802789
291171647,292822381,26843,0.0243959851096
292477003,292822381,26837,0.0243905320711
291377990,292822381,26852,0.0244041646672
291425992,292822381,26849,0.024401438148
291633097,292822381,26821,0.0243759906353
292083787,292822381,26845,0.024397802789
291608269,292822381,26834,0.0243878055519
291462477,292822381,26824,0.0243787171545
291251024,292822381,26818,0.0243732641161
291185749,292822381,26844,0.0243968939493
291035352,292822381,26847,0.0243996204685
292612190,292822381,26844,0.0243968939493
291451743,292822381,26829,0.0243832613532
292446432,292822381,26824,0.0243787171545
292182376,292822381,26838,0.0243914409109
291801578,292822381,26843,0.0243959851096
292592235,292822381,26850,0.0244023469877
292802546,292822381,26850,0.0244023469877
291859320,292822381,26844,0.0243968939493
291251071,292822381,26818,0.0243732641161
292552789,292822381,26850,0.0244023469877
292739100,292739370,2369456,1.0
292739370,292739615,2065686,1.0
292739615,292740464,1761916,1.0
292740464,292741177,1098761,1.0
292741177,292741568,189711,0.445767335631
292305419,292741568,235872,0.554232664369
292741568,292977970,118993,0.455588950361
292977500,292977970,142192,0.544411049639
292671508,292739378,25440000,1.0
292739378,292741088,23878870,1.0
292741088,292741483,22317740,1.0
292741483,292754229,20756610,1.0
292754229,292778505,18415480,1.0
292937778,292982613,551235,0.99814399015
292548357,292982613,1025,0.00185600985043
290626004,292983597,158870,0.185359980119
292721438,292983597,698219,0.814640019881
289545248,292982771,17128,0.214405527877
292793933,292982771,62758,0.785594472123
272242572,292984418,163939,0.828531286167
292981445,292984418,33928,0.171468713833
282535521,292983197,2328,0.0106604145106
282858260,292983197,216050,0.989339585489
291178162,292868906,16543,0.942997206863
290407804,292868906,1000,0.0570027931369
101943683,292872021,32527,0.0279598915197
257618070,292872021,34312,0.0294942600862
138848529,292872021,32519,0.0279530147978
182688914,292872021,33755,0.0290154683262
285804054,292872021,33020,0.0283836695047
103098781,292872021,32940,0.0283149022861
149570462,292872021,45095,0.0387632215723
130360496,292872021,43587,0.0374669595004
191659554,292872021,57153,0.0491281606058
146472360,292872021,38036,0.0326953741152
157595817,292872021,35350,0.0303865147484
100991660,292872021,35588,0.030591097224
136192943,292872021,32083,0.0275782334561
154203184,292872021,45175,0.0388319887909
134823995,292872021,44411,0.0381752618527
245887683,292872021,38462,0.0330615595546
100127437,292872021,110528,0.0950087893101
103980622,292872021,40719,0.0350016547112
212858467,292872021,43107,0.0370543561884
207690967,292872021,35509,0.0305231895955
220642264,292872021,36449,0.0313312044149
144915545,292872021,40567,0.0348709969957
140308573,292872021,33328,0.0286484232966
177653857,292872021,35571,0.03057648419
127281379,292872021,38545,0.0331329055439
172997732,292872021,35978,0.030926337415
77055077,292872021,34043,0.0292630303134
239864426,292872021,32147,0.027633247231
141824241,292872021,32841,0.028229802853
292734694,292751689,45935,0.775221925946
291576574,292751689,13319,0.224778074054
271239013,292985015,190262,1.0
292745222,292747544,15473954,1.0
292747544,292748839,15236224,1.0
292748839,292753532,15116425,1.0
292753532,292753943,14996238,1.0
290407782,292747782,56927,0.128141812043
292582951,292747782,111115,0.250118176702
291175723,292747782,57689,0.129857062465
290054030,292747782,34961,0.0786966797974
291929583,292747782,55561,0.125066966798
290780856,292747782,56736,0.127711873945
291606524,292747782,71261,0.16040742825
230363485,292755097,95490,0.179754341381
292747782,292755097,435735,0.820245658619
292859511,292982860,12770360,1.0
292982860,292983674,12539513,1.0
292699083,292752511,1581685,0.877636833464
292637148,292752511,220524,0.122363166536
292543271,292760626,46983473,1.0
292760626,292767817,28160842,1.0
292831789,292949325,2118818,1.0
292949325,292982012,2013762,1.0
292982200,292982377,193230432,1.0
292982377,292983396,184308250,1.0
292983396,292983574,182540526,1.0
292983574,292983955,173617892,1.0
292447654,292732031,70222,1.0
292732031,292753921,66770,1.0
289908133,292905915,2502306,1.0
292974598,292984271,638407,0.974976786522
278610823,292984271,2862,0.00437085364513
187435538,292984271,2569,0.0039233833034
223420787,292984271,3209,0.00490079292355
228308308,292984271,2305,0.00352020183509
276949021,292984271,2305,0.00352020183509
183200159,292984271,3135,0.00478777993622
291512194,292983061,59414205,1.0
292983061,292983738,57646481,1.0
292981452,292982470,2160749,1.0
292982470,292983911,1980678,1.0
292982237,292982341,520364330,1.0
292982341,292982521,515363200,1.0
292982521,292982645,510362070,1.0
292982645,292982741,505360940,1.0
292982741,292982908,500359584,1.0
292982908,292983041,495358228,1.0
292983041,292983147,490356872,1.0
292983147,292983264,485355516,1.0
292983264,292983446,480354160,1.0
292983446,292983536,475352804,1.0
292983536,292983659,470351222,1.0
292983659,292983782,465349640,1.0
292983782,292983898,460347832,1.0
292983898,292983995,455346024,1.0
292983995,292984150,450344216,1.0
292607384,292822449,26469,0.023813229572
291529098,292822449,26477,0.023820426891
292528524,292822449,26485,0.02382762421
291287951,292822449,26441,0.0237880389555
291589520,292822449,26458,0.0238033332584
291014673,292822449,26485,0.02382762421
291643337,292822449,26443,0.0237898382852
292505982,292822449,26449,0.0237952362745
291661720,292822449,26465,0.0238096309125
291931545,292822449,26445,0.023791637615
292336290,292822449,26486,0.0238285238749
292225702,292822449,26447,0.0237934369447
292209575,292822449,26461,0.023806032253
291980587,292822449,26482,0.0238249252154
292271663,292822449,26449,0.0237952362745
291544374,292822449,132358,0.119077843503
290953271,292822449,26486,0.0238285238749
292256824,292822449,26462,0.0238069319179
291775038,292822449,26447,0.0237934369447
291385417,292822449,26476,0.0238195272261
291495242,292822449,26480,0.0238231258856
292446007,292822449,26456,0.0238015339286
292753869,292822449,26472,0.0238159285666
291362744,292822449,26464,0.0238087312476
291655763,292822449,26486,0.0238285238749
291917789,292822449,26447,0.0237934369447
291551076,292822449,26486,0.0238285238749
291255013,292822449,26474,0.0238177278964
291649000,292822449,26445,0.023791637615
291317227,292822449,26460,0.0238051325881
292095981,292822449,26477,0.023820426891
292571502,292822449,26461,0.023806032253
291912561,292822449,26454,0.0237997345989
290903284,292822449,26468,0.0238123299071
292505150,292822449,26448,0.0237943366096
292498811,292822449,26451,0.0237970356042
292291326,292822449,26468,0.0238123299071
292647295,292822449,26457,0.0238024335935
292706689,292975562,564905,0.0457322675896
292120802,292975562,620546,0.0502367224996
292448296,292975562,544734,0.0440993105976
292877642,292975562,3694929,0.299125484378
292580872,292975562,545122,0.0441307214009
292156084,292975562,797358,0.0645506579349
292607638,292975562,1814756,0.146914803377
292527257,292975562,534752,0.0432912110144
292459260,292975562,2691129,0.217862174253
292566847,292975562,544207,0.044056646955
292199569,292754655,36532,1.0
198614904,292980496,1802,0.00888152868753
292975594,292980496,200000,0.985741252779
207262060,292980496,1091,0.00537721853391
292888208,292929390,1380213,0.446059815146
292822517,292929390,1165220,0.376577975867
292849775,292929390,548800,0.177362208987
182380440,292983322,17570,0.01221990544
180138378,292983322,61635,0.0428670388046
189924514,292983322,1358613,0.944913055755
292571160,292792875,1014760,1.0
292651515,292966276,3314852,0.80253763319
292506414,292966276,815611,0.19746236681
292724378,292748281,1541882,1.0
292981964,292982523,40480258,1.0
292982523,292983389,39594029,1.0
292983389,292984019,33699878,1.0
292780776,292791120,10219000,0.353153312807
292631913,292791120,962000,0.0332452771231
292789834,292791120,16320706,0.564019120389
291671363,292791120,1434735,0.049582289681
292243361,292752509,125656553,1.0
292752509,292754469,106768252,1.0
292754469,292756056,87799777,1.0
148605985,292977346,3002,0.100023323227
150104450,292977346,2990,0.0996234964849
170144291,292977346,2938,0.0978909139373
154432423,292977346,3024,0.10075633892
221204264,292977346,2933,0.0977243194616
207542379,292977346,2957,0.0985239729451
291672435,292977346,6329,0.210875287375
197246233,292977346,2972,0.0990237563722
289093671,292977346,2868,0.0955585912771
242779522,292823318,25451,0.0232558989537
225477807,292823318,25451,0.0232558989537
270020612,292823318,25451,0.0232558989537
207590661,292823318,25450,0.0232549852018
266513286,292823318,25451,0.0232558989537
232082818,292823318,25451,0.0232558989537
287267854,292823318,25451,0.0232558989537
272895503,292823318,25451,0.0232558989537
289376915,292823318,25451,0.0232558989537
279516334,292823318,25451,0.0232558989537
274689303,292823318,25451,0.0232558989537
272163867,292823318,25451,0.0232558989537
233704864,292823318,25451,0.0232558989537
286771873,292823318,25451,0.0232558989537
282893218,292823318,25451,0.0232558989537
288407080,292823318,25451,0.0232558989537
269027245,292823318,25451,0.0232558989537
205875118,292823318,25450,0.0232549852018
251677999,292823318,25451,0.0232558989537
276818286,292823318,25451,0.0232558989537
266512185,292823318,25451,0.0232558989537
261325754,292823318,25451,0.0232558989537
237778619,292823318,25451,0.0232558989537
252792766,292823318,25451,0.0232558989537
240111683,292823318,25451,0.0232558989537
253882566,292823318,25451,0.0232558989537
265439817,292823318,25451,0.0232558989537
230847691,292823318,25451,0.0232558989537
240316620,292823318,25451,0.0232558989537
280158419,292823318,25451,0.0232558989537
243550559,292823318,25451,0.0232558989537
256076899,292823318,25451,0.0232558989537
243061988,292823318,25451,0.0232558989537
292376938,292823318,25451,0.0232558989537
270401901,292823318,25451,0.0232558989537
207205486,292823318,25450,0.0232549852018
247943792,292823318,50902,0.0465117979073
263076648,292823318,25451,0.0232558989537
239689972,292823318,25451,0.0232558989537
235066997,292823318,25451,0.0232558989537
209627134,292823318,25450,0.0232549852018
284010005,292823318,25451,0.0232558989537
277685251,292822751,25497,0.0238102130751
278117382,292822751,25497,0.0238102130751
133628423,292822751,25496,0.0238092792314
278919178,292822751,25497,0.0238102130751
155482307,292822751,25496,0.0238092792314
140659480,292822751,25496,0.0238092792314
160365211,292822751,25496,0.0238092792314
151244702,292822751,25496,0.0238092792314
87908127,292822751,25496,0.0238092792314
81322912,292822751,25496,0.0238092792314
279170721,292822751,25497,0.0238102130751
159378085,292822751,25496,0.0238092792314
292589223,292822751,25497,0.0238102130751
152019880,292822751,25496,0.0238092792314
149623086,292822751,25496,0.0238092792314
165405359,292822751,25496,0.0238092792314
278697008,292822751,25497,0.0238102130751
133560884,292822751,25496,0.0238092792314
290654261,292822751,25497,0.0238102130751
160598198,292822751,25496,0.0238092792314
274415159,292822751,25497,0.0238102130751
75567672,292822751,25496,0.0238092792314
165765566,292822751,25496,0.0238092792314
163546175,292822751,25496,0.0238092792314
157622082,292822751,25496,0.0238092792314
138414275,292822751,25496,0.0238092792314
283436086,292822751,25497,0.0238102130751
286041548,292822751,25497,0.0238102130751
151976784,292822751,25496,0.0238092792314
130365907,292822751,25496,0.0238092792314
288173140,292822751,25497,0.0238102130751
162269016,292822751,25496,0.0238092792314
162036318,292822751,25496,0.0238092792314
100938464,292822751,25496,0.0238092792314
79813627,292822751,25496,0.0238092792314
137525481,292822751,25496,0.0238092792314
109549931,292822751,25496,0.0238092792314
135963374,292822751,25496,0.0238092792314
138543479,292822751,25496,0.0238092792314
138533567,292822751,25496,0.0238092792314
140349103,292822751,25496,0.0238092792314
121602558,292822751,25496,0.0238092792314
292471168,292985648,1178955,0.391440246308
292808940,292985648,1832884,0.608559753692
